6.845682621002197266e+00,1.313015937805175781e+01,-5.337874412536621094e+00,2.177680253982543945e+00,5.014748096466064453e+00,2.006680488586425781e+00,1.705564379692077637e+00,5.000000000000000000e+00
-6.184836959838867188e+01,-1.218451404571533203e+01,-5.780397891998291016e+00,2.169251680374145508e+00,5.303230285644531250e+00,2.174698829650878906e+00,6.027993202209472656e+00,5.000000000000000000e+00
-3.820568847656250000e+01,-2.196598052978515625e+01,-5.889507293701171875e+00,7.277181744575500488e-01,6.579145193099975586e-01,1.673275828361511230e+00,1.688709139823913574e+00,4.000000000000000000e+00
-2.475381278991699219e+01,-1.033007144927978516e+01,-5.808756828308105469e+00,7.287980318069458008e-01,6.900981068611145020e-01,1.630837202072143555e+00,4.899194240570068359e+00,4.000000000000000000e+00
4.765953826904296875e+01,-2.808800125122070312e+01,-5.370868682861328125e+00,6.191641092300415039e-01,5.702260732650756836e-01,1.650701045989990234e+00,1.667917132377624512e+00,4.000000000000000000e+00
2.432443618774414062e+01,7.412174987792968750e+01,-5.644010066986083984e+00,6.547347903251647949e-01,6.108964085578918457e-01,1.705072164535522461e+00,3.019175767898559570e+00,4.000000000000000000e+00
5.251898574829101562e+01,-2.157820320129394531e+01,-5.730305671691894531e+00,6.958369016647338867e-01,6.977481245994567871e-01,1.654437422752380371e+00,4.925444126129150391e+00,4.000000000000000000e+00
3.671025085449218750e+01,3.375380706787109375e+01,-5.483373165130615234e+00,6.360157132148742676e-01,5.679419636726379395e-01,1.699253201484680176e+00,1.808198213577270508e+00,4.000000000000000000e+00
-5.608885192871093750e+01,3.264791488647460938e+01,-6.087092399597167969e+00,6.594719886779785156e-01,6.335183382034301758e-01,1.613218307495117188e+00,3.011706352233886719e+00,4.000000000000000000e+00
-5.357740020751953125e+01,2.996011161804199219e+01,-5.978873252868652344e+00,6.138492226600646973e-01,6.061103343963623047e-01,1.648676156997680664e+00,3.075757980346679688e+00,4.000000000000000000e+00
-6.366823196411132812e+01,3.345980072021484375e+01,-5.967841625213623047e+00,6.527799367904663086e-01,6.274511814117431641e-01,1.679092049598693848e+00,3.013246536254882812e+00,4.000000000000000000e+00
-3.081132173538208008e-01,3.065231323242187500e+01,-5.863714218139648438e+00,7.592458724975585938e-01,6.801385879516601562e-01,1.670237302780151367e+00,1.781327486038208008e+00,4.000000000000000000e+00
-5.280573272705078125e+01,3.158432579040527344e+01,-6.016435623168945312e+00,6.182248592376708984e-01,5.870860815048217773e-01,1.632847785949707031e+00,3.072979927062988281e+00,4.000000000000000000e+00
-1.942431831359863281e+01,3.731482315063476562e+01,-6.037108898162841797e+00,6.889652013778686523e-01,6.121957302093505859e-01,1.675179481506347656e+00,1.760602116584777832e+00,4.000000000000000000e+00
-5.012054061889648438e+01,-1.984877586364746094e+01,-5.723949909210205078e+00,6.474640965461730957e-01,5.864874124526977539e-01,1.738487243652343750e+00,2.886524677276611328e+00,4.000000000000000000e+00
5.117169952392578125e+01,-2.859266281127929688e+01,-5.434041023254394531e+00,6.822622418403625488e-01,6.280233263969421387e-01,1.743695020675659180e+00,1.724072456359863281e+00,4.000000000000000000e+00
-3.768056869506835938e+01,4.149110412597656250e+01,-6.076570034027099609e+00,7.310723066329956055e-01,6.865968704223632812e-01,1.667584061622619629e+00,3.102965831756591797e+00,4.000000000000000000e+00
2.937617874145507812e+01,3.179105949401855469e+01,-4.856182575225830078e+00,7.102222442626953125e-01,6.491013765335083008e-01,1.717125296592712402e+00,1.753317952156066895e+00,4.000000000000000000e+00
-5.023959732055664062e+01,4.488787460327148438e+01,-6.198160648345947266e+00,6.603608727455139160e-01,6.051539182662963867e-01,1.685760617256164551e+00,2.783789157867431641e+00,4.000000000000000000e+00
-4.485649108886718750e+01,4.786186599731445312e+01,-6.214505195617675781e+00,6.651400327682495117e-01,6.447725892066955566e-01,1.655243158340454102e+00,3.172838926315307617e+00,4.000000000000000000e+00
-6.811443328857421875e+01,3.298115158081054688e+01,-6.054492473602294922e+00,6.946170330047607422e-01,6.917796730995178223e-01,1.677226424217224121e+00,2.970592021942138672e+00,4.000000000000000000e+00
7.978158950805664062e+00,4.059669113159179688e+01,-6.048865795135498047e+00,6.781738400459289551e-01,6.253390312194824219e-01,1.685091972351074219e+00,2.971137523651123047e+00,4.000000000000000000e+00
